Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Buy Bo : Current,Custom_SKU,Match,Google_Search_Link,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"Kate Spade New York Canvas Tote Bag for Women, Cute Tote Bag for Teacher, Blue Canvas Beach Bag, Book Tote with Pocket, Joy Dot",77237.0,62548.0,27.95,138.0,27.95,$27.95 ,,-,0.0,B0B524J8ZT,0825466152984,825466152984,B09M1MHHHD,Kate Spade New York,yes,,GB825466152984,Y,https://www.google.com/search?q=825466152984+Kate+Spade+New+York+Canvas+Tote+Bag+for+Women%2C+Cute+Tote+Bag+for+Teacher%2C+Blue+Canvas+Beach+Bag%2C+Book+Tote+with+Pocket%2C+Joy+Dot&tbm=shop,https://www.amazon.com/dp/B0B524J8ZT?psc=1,"https://www.google.com/shopping/product/4674809668051133335/offers?q=825466152984&prds=cid:4674809668051133335,cond:1",Not Found,,,,,N
"Kate Spade New York Address Book with A-Z Tabs, Black Leatherette Telephone Book Includes Birthday/Anniversary Calendar and 146 Contact Pages, Polka Dots",85320.0,70039.0,24.95,85.0,24.86,$24.95 ,,-,0.0,B098QZV6R9,0825466127968,825466127968,B098QZ5RRC,Kate Spade New York,yes,,GB825466127968,Y,https://www.google.com/search?q=825466127968+Kate+Spade+New+York+Address+Book+with+A-Z+Tabs%2C+Black+Leatherette+Telephone+Book+Includes+Birthday%2FAnniversary+Calendar+and+146+Contact+Pages%2C+Polka+Dots&tbm=shop,https://www.amazon.com/dp/B098QZV6R9?psc=1,"https://www.google.com/shopping/product/14149852143039654230/offers?q=825466127968&prds=cid:14149852143039654230,cond:1",Not Found,,,,,N
"Kate Spade New York Reusable Produce Bags, Shopping Tote with Zipper Storage Pouch, Lightweight Foldable Grocery Bag (Modern Leopard)",87384.0,100044.0,19.95,29.0,19.95,$19.95 ,$24.95 ,-,0.0,B0CCW6NNDM,0825466168138,825466168138,B08XMWN21L,Kate Spade New York,yes,,GB825466168138,Y,https://www.google.com/search?q=825466168138+Kate+Spade+New+York+Reusable+Produce+Bags%2C+Shopping+Tote+with+Zipper+Storage+Pouch%2C+Lightweight+Foldable+Grocery+Bag+%28Modern+Leopard%29&tbm=shop,https://www.amazon.com/dp/B0CCW6NNDM?psc=1,"https://www.google.com/shopping/product/8372009148629285104/offers?q=825466168138&prds=cid:8372009148629285104,cond:1",Not Found,,,,,N
"Kate Spade New York Reusable Produce Bags, Shopping Tote with Zipper Storage Pouch, Lightweight Foldable Grocery Bag, Floral Garden",88944.0,97077.0,19.95,18.0,19.95,$19.95 ,,-,0.0,B09NF5F4MQ,0825466142053,825466142053,B08XMWN21L,Kate Spade New York,yes,,GB825466142053,Y,https://www.google.com/search?q=825466142053+Kate+Spade+New+York+Reusable+Produce+Bags%2C+Shopping+Tote+with+Zipper+Storage+Pouch%2C+Lightweight+Foldable+Grocery+Bag%2C+Floral+Garden&tbm=shop,https://www.amazon.com/dp/B09NF5F4MQ?psc=1,"https://www.google.com/shopping/product/9488534139486329519/offers?q=825466142053&prds=cid:9488534139486329519,cond:1",Not Found,,,,,N
"Kate Spade New York Wickford Mug, 0.65 LB, White",101768.0,95380.0,20.0,72.0,20.0,$75.64 ,,-,0.0,B00KOVNUZW,0882864202062,882864202062,B0BZSVDZZ4,Kate Spade New York,yes,,GB882864202062,Y,https://www.google.com/search?q=882864202062+Kate+Spade+New+York+Wickford+Mug%2C+0.65+LB%2C+White&tbm=shop,https://www.amazon.com/dp/B00KOVNUZW?psc=1,"https://www.google.com/shopping/product/10377339257520390273/offers?q=882864202062&prds=cid:10377339257520390273,cond:1",Zola Home,19.99,33.98,37.78,,N
"Kate Spade New York Blossom Lane 16-Piece Dinnerware Set, 20.70 LB, White",129360.0,118282.0,,6.0,,$300.00 ,,-,0.0,B08QJBSD1Y,0882864867025,882864867025,B08VZPD1K2,Kate Spade New York,yes,,GB882864867025,Y,https://www.google.com/search?q=882864867025+Kate+Spade+New+York+Blossom+Lane+16-Piece+Dinnerware+Set%2C+20.70+LB%2C+White&tbm=shop,https://www.amazon.com/dp/B08QJBSD1Y?psc=1,"https://www.google.com/shopping/product/6117419176788808794/offers?q=882864867025&prds=cid:6117419176788808794,cond:1",Zola,84.99,144.48,160.63,160.63,Y
"Kate Spade New York Wickford Piece Dinnerware Set, 14 Count, White",326253.0,389086.0,271.88,,271.88,$300.00 ,,-,0.0,B0CPYS6KBH,0882864868497,882864868497,B0BZSVDZZ4,Kate Spade New York,yes,,GB882864868497,N,https://www.google.com/search?q=882864868497+Kate+Spade+New+York+Wickford+Piece+Dinnerware+Set%2C+14+Count%2C+White&tbm=shop,https://www.amazon.com/dp/B0CPYS6KBH?psc=1,Not Found,Not Found,,,,,N
"Kate Spade Wallet for Women Madison Large Slim Bifold Wallet, Black, wristlet",83261.0,69765.0,47.94,7.0,47.94,$75.00 ,$52.07 ,A6SA3YQONVT1,5.0,B0CFK6WGLD,0196021323072,196021323072,B0CFWRCBT6,Kate Spade New York,no,,GB196021323072,Y,https://www.google.com/search?q=196021323072+Kate+Spade+Wallet+for+Women+Madison+Large+Slim+Bifold+Wallet%2C+Black%2C+wristlet&tbm=shop,https://www.amazon.com/dp/B0CFK6WGLD?psc=1,"https://www.google.com/shopping/product/16166770410943700565/offers?q=196021323072&prds=cid:16166770410943700565,cond:1",Not Found,,,,,N
Kate Spade Rosie Leather Small Crossbody Bag Purse Handbag (Parchment),71707.0,78022.0,116.99,5.0,111.0,$298.00 ,$110.12 ,A3SS984SJJO4J5,4.0,B0B1TB1TZ7,0196021072512,196021072512,B09JYFPH6Q,Kate Spade New York,no,,GB196021072512,Y,https://www.google.com/search?q=196021072512+Kate+Spade+Rosie+Leather+Small+Crossbody+Bag+Purse+Handbag+%28Parchment%29&tbm=shop,https://www.amazon.com/dp/B0B1TB1TZ7?psc=1,"https://www.google.com/shopping/product/16976384232337398140/offers?q=196021072512&prds=cid:16976384232337398140,cond:1",Not Found,,,,,N
Kate Spade Rosie Leather Shoulder Bag (Gingerbread),71492.0,78379.0,,,126.0,$214.00 ,$125.44 ,A13YODCX8FF1PZ,2.0,B0BCZRR2K6,0196021121074,196021121074,B09JYFPH6Q,Kate Spade New York,no,,GB196021121074,Y,https://www.google.com/search?q=196021121074+Kate+Spade+Rosie+Leather+Shoulder+Bag+%28Gingerbread%29&tbm=shop,https://www.amazon.com/dp/B0BCZRR2K6?psc=1,"https://www.google.com/shopping/product/9741281593427195154/offers?q=196021121074&prds=cid:9741281593427195154,cond:1",Not Found,,,,,N
kate spade new york Spade Sadie Leather Shoulder Bag (Melon raid),71292.0,77245.0,114.94,3.0,114.94,$148.00 ,$118.04 ,A6SA3YQONVT1,2.0,B0C2XXBKCF,0196021278310,196021278310,B09JYFPH6Q,Kate Spade New York,no,,GB196021278310,N,https://www.google.com/search?q=196021278310+kate+spade+new+york+Spade+Sadie+Leather+Shoulder+Bag+%28Melon+raid%29&tbm=shop,https://www.amazon.com/dp/B0C2XXBKCF?psc=1,Not Found,Not Found,,,,,N
"Kate Spade Rosie Leather Small Crossbody Bag Purse Handbag, Black",72131.0,78144.0,119.95,68.0,110.99,$179.00 ,$104.84 ,A3SS984SJJO4J5,7.0,B099CNQCKX,0767883219652,767883219652,B09JYFPH6Q,Kate Spade New York,no,,GB767883219652,Y,https://www.google.com/search?q=767883219652+Kate+Spade+Rosie+Leather+Small+Crossbody+Bag+Purse+Handbag%2C+Black&tbm=shop,https://www.amazon.com/dp/B099CNQCKX?psc=1,"https://www.google.com/shopping/product/15419212443331943129/offers?q=767883219652&prds=cid:15419212443331943129,cond:1",Not Found,,,,,N
Kate Spade Sadie Leather Shoulder Bag (Tusk),71238.0,77495.0,198.0,1.0,175.0,$198.00 ,$185.00 ,A13YODCX8FF1PZ,2.0,B0B2BYPX1V,0196021069987,196021069987,B09JYFPH6Q,Kate Spade New York,no,,GB196021069987,Y,https://www.google.com/search?q=196021069987+Kate+Spade+Sadie+Leather+Shoulder+Bag+%28Tusk%29&tbm=shop,https://www.amazon.com/dp/B0B2BYPX1V?psc=1,"https://www.google.com/shopping/product/14787587378307998903/offers?q=196021069987&prds=cid:14787587378307998903,cond:1",Not Found,,,,,N
Kate Spade New York Sadie Leather Shoulder Bag (Tropical pink),71357.0,78155.0,111.0,2.0,110.91,$194.00 ,$120.00 ,A3Q8XH0WHEBH8F,3.0,B0CBG9P3FW,0196021263330,196021263330,B09JYFPH6Q,Kate Spade New York,yes,,GB196021263330,Y,https://www.google.com/search?q=196021263330+Kate+Spade+New+York+Sadie+Leather+Shoulder+Bag+%28Tropical+pink%29&tbm=shop,https://www.amazon.com/dp/B0CBG9P3FW?psc=1,"https://www.google.com/shopping/product/3108791083346081697/offers?q=196021263330&prds=cid:3108791083346081697,cond:1",Not Found,,,,,N
Kate Spade Rosie Leather Shoulder Bag (Dusty blue),72290.0,76794.0,,,214.0,$214.00 ,$183.64 ,A316X216AI9M56,1.0,B0BCZQ8CWK,0196021121067,196021121067,B09JYFPH6Q,Kate Spade New York,no,,GB196021121067,Y,https://www.google.com/search?q=196021121067+Kate+Spade+Rosie+Leather+Shoulder+Bag+%28Dusty+blue%29&tbm=shop,https://www.amazon.com/dp/B0BCZQ8CWK?psc=1,"https://www.google.com/shopping/product/13315770776999268808/offers?q=196021121067&prds=cid:13315770776999268808,cond:1",Not Found,,,,,N
Kate Spade Staci Dual Zip Around Crossbody (Deep berry),83178.0,94432.0,86.94,5.0,86.94,$187.00 ,$90.85 ,A6SA3YQONVT1,2.0,B0CSB45D8J,0196021412493,196021412493,B09TDLR6PY,Kate Spade New York,no,,GB196021412493,Y,https://www.google.com/search?q=196021412493+Kate+Spade+Staci+Dual+Zip+Around+Crossbody+%28Deep+berry%29&tbm=shop,https://www.amazon.com/dp/B0CSB45D8J?psc=1,"https://www.google.com/shopping/product/18098357059401672687/offers?q=196021412493&prds=cid:18098357059401672687,cond:1",Not Found,,,,,N
Kate Spade New York Staci Dual Zip Around Crossbody Shoulder Bag (Black),84168.0,103813.0,84.62,7.0,80.89,$218.00 ,$80.46 ,A138FX0GZ72NQ5,2.0,B0971TWC6C,0767883054987,767883054987,B09TDLR6PY,Kate Spade New York,yes,,GB767883054987,N,https://www.google.com/search?q=767883054987+Kate+Spade+New+York+Staci+Dual+Zip+Around+Crossbody+Shoulder+Bag+%28Black%29&tbm=shop,https://www.amazon.com/dp/B0971TWC6C?psc=1,Not Found,Not Found,,,,,N
"Kate Spade Staci Dual Zip Around Crossbody (Quartz, pink)",84757.0,104450.0,122.08,1.0,118.0,$174.00 ,$123.01 ,A3Q8XH0WHEBH8F,3.0,B0CL11G53X,0196021372568,196021372568,B09TDLR6PY,Kate Spade New York,yes,,GB196021372568,Y,https://www.google.com/search?q=196021372568+Kate+Spade+Staci+Dual+Zip+Around+Crossbody+%28Quartz%2C+pink%29&tbm=shop,https://www.amazon.com/dp/B0CL11G53X?psc=1,"https://www.google.com/shopping/product/17107446065857486954/offers?q=196021372568&prds=cid:17107446065857486954,cond:1",Not Found,,,,,N
"Kate Spade New York Botanical Stripe Mini Oven Mitt 2-Pack Set, 5.5"" x 8"", Navy Blue/Red",108250.0,110862.0,17.19,71.0,17.19,$23.99 ,,-,0.0,B0CFYJG193,0028332816779,028332816779,B0CFYT629S,Kate Spade New York,yes,,GB028332816779,Y,https://www.google.com/search?q=028332816779+Kate+Spade+New+York+Botanical+Stripe+Mini+Oven+Mitt+2-Pack+Set%2C+5.5%22+x+8%22%2C+Navy+Blue%2FRed&tbm=shop,https://www.amazon.com/dp/B0CFYJG193?psc=1,"https://www.google.com/shopping/product/15748435000008660776/offers?q=028332816779&prds=cid:15748435000008660776,cond:1",Not Found,,,,,N
Kate Spade Leila Mini Flap Crossbody (Parchment),88774.0,110752.0,,,136.49,$198.00 ,$148.57 ,A1WTOJSJJF8L89,2.0,B0B2ZRKLVG,0196021078170,196021078170,B09T8LPFR8,Kate Spade New York,yes,,GB196021078170,N,https://www.google.com/search?q=196021078170+Kate+Spade+Leila+Mini+Flap+Crossbody+%28Parchment%29&tbm=shop,https://www.amazon.com/dp/B0B2ZRKLVG?psc=1,Not Found,Not Found,,,,,N
Kate Spade Bloom 1.3 o.z. EDT,96433.0,123478.0,50.9,,50.9,$52.79 ,,-,0.0,B0CSLVP4ZW,3.38646E+12,,B0CVCL5872,kate spade new york,yes,,GBnan,N,https://www.google.com/search?q=nan+Kate+Spade+Bloom+1.3+o.z.+EDT&tbm=shop,https://www.amazon.com/dp/B0CSLVP4ZW?psc=1,"https://www.google.com/shopping/product/10282253893476453526/offers?q=Unknown&prds=cid:10282253893476453526,cond:1",Not Found,,,,,N
"Kate Spade New York Wickford Party Plate, 0.40 LB, White",103012.0,95089.0,14.0,2.0,14.0,$64.91 ,,-,0.0,B002AGFO8K,0882864201768,882864201768,B0BZSVDZZ4,Kate Spade New York,yes,,GB882864201768,Y,https://www.google.com/search?q=882864201768+Kate+Spade+New+York+Wickford+Party+Plate%2C+0.40+LB%2C+White&tbm=shop,https://www.amazon.com/dp/B002AGFO8K?psc=1,"https://www.google.com/shopping/product/3262183879051784094/offers?q=882864201768&prds=cid:3262183879051784094,cond:1",Zola,13.99,23.78,26.44,,N
"Kate Spade New York Wickford Dinner Plate, 1.70 LB, White",96842.0,92272.0,24.0,1000.0,17.99,$61.80 ,$26.97 ,A3OCAWGEXJ7YSD,1.0,B0076B8SXM,0882864202031,882864202031,B0BZSVDZZ4,Kate Spade New York,yes,,GB882864202031,N,https://www.google.com/search?q=882864202031+Kate+Spade+New+York+Wickford+Dinner+Plate%2C+1.70+LB%2C+White&tbm=shop,https://www.amazon.com/dp/B0076B8SXM?psc=1,Not Found,Not Found,,,,,N
kate spade new york Protective Hardshell Case Compatible with MagSafe for Apple iPhone 14 Pro Max - City Leopard Black [KSIPH-237-CTLB],65296.0,75182.0,29.49,1.0,29.49,$59.99 ,$29.70 ,A3C4YDI0318YTD,2.0,B0BBZDRD9N,0650450082349,650450082349,,Kate Spade New York,no,,GB650450082349,N,https://www.google.com/search?q=650450082349+kate+spade+new+york+Protective+Hardshell+Case+Compatible+with+MagSafe+for+Apple+iPhone+14+Pro+Max+-+City+Leopard+Black+%5BKSIPH-237-CTLB%5D&tbm=shop,https://www.amazon.com/dp/B0BBZDRD9N?psc=1,Not Found,Not Found,,,,,N
Kate Spade Larabee Dot Navy Occasions and Contacts Book,84288.0,69717.0,13.99,6.0,13.99,$38.68 ,$22.99 ,A3BJ4NC0Q85EWQ,1.0,B082ZGL55N,0825466991804,825466991804,B098QZ5RRC,Kate Spade New York,yes,,GB825466991804,Y,https://www.google.com/search?q=825466991804+Kate+Spade+Larabee+Dot+Navy+Occasions+and+Contacts+Book&tbm=shop,https://www.amazon.com/dp/B082ZGL55N?psc=1,"https://www.google.com/shopping/product/16021727639692959631/offers?q=825466991804&prds=cid:16021727639692959631,cond:1",Not Found,,,,,N
"Kate Spade New York Baby's First Year Keepsake Book, Gender Neutral Baby Memory Book to Track Monthly Milestones, Dancing Stars",67826.0,96207.0,56.97,6.0,56.97,$99.90 ,$60.00 ,A3BJ4NC0Q85EWQ,1.0,B07TFHGQTH,0825466983540,825466983540,,Kate Spade New York,yes,,GB825466983540,Y,https://www.google.com/search?q=825466983540+Kate+Spade+New+York+Baby%27s+First+Year+Keepsake+Book%2C+Gender+Neutral+Baby+Memory+Book+to+Track+Monthly+Milestones%2C+Dancing+Stars&tbm=shop,https://www.amazon.com/dp/B07TFHGQTH?psc=1,"https://www.google.com/shopping/product/10069705943902877929/offers?q=825466983540&prds=cid:10069705943902877929,cond:1",Not Found,,,,,N
Kate Spade New York Leila Pebble Leather Belt Bag (black),116491.0,163306.0,101.42,3.0,101.38,$200.00 ,$108.07 ,A3Q8XH0WHEBH8F,4.0,B08XN669V7,0767883054192,767883054192,B0CL3DKKDB,Kate Spade New York,yes,,GB767883054192,N,https://www.google.com/search?q=767883054192+Kate+Spade+New+York+Leila+Pebble+Leather+Belt+Bag+%28black%29&tbm=shop,https://www.amazon.com/dp/B08XN669V7?psc=1,Not Found,Not Found,,,,,N
"Kate Spade Wallet for Women Madison Medium Compact Bifold Wallet, Dark beige, Casual",84751.0,84751.0,98.0,1.0,98.0,$104.30 ,,-,0.0,B0CW3WGZSR,0196021444692,196021444692,B0CFWM4RSL,kate spade new york,yes,,GB196021444692,N,https://www.google.com/search?q=196021444692+Kate+Spade+Wallet+for+Women+Madison+Medium+Compact+Bifold+Wallet%2C+Dark+beige%2C+Casual&tbm=shop,https://www.amazon.com/dp/B0CW3WGZSR?psc=1,Not Found,Not Found,,,,,N
"Kate Spade Wallet for Women Madison Medium Compact Bifold Wallet, Black",83761.0,97043.0,66.1,1.0,66.09,$110.00 ,$63.53 ,A1EUAW10N8919K,4.0,B0CFJ1WSBQ,0196021323270,196021323270,B0CFWM4RSL,Kate Spade New York,yes,,GB196021323270,Y,https://www.google.com/search?q=196021323270+Kate+Spade+Wallet+for+Women+Madison+Medium+Compact+Bifold+Wallet%2C+Black&tbm=shop,https://www.amazon.com/dp/B0CFJ1WSBQ?psc=1,"https://www.google.com/shopping/product/4434401606678768690/offers?q=196021323270&prds=cid:4434401606678768690,cond:1",Not Found,,,,,N
"Kate Spade Wallet for Women Madison Medium Compact Bifold Wallet, Navy multi, Casual",82131.0,82131.0,116.32,2.0,116.32,$122.99 ,$124.78 ,-,0.0,B0CW3WSLYN,0196021444647,196021444647,B0CFWM4RSL,kate spade new york,yes,,GB196021444647,N,https://www.google.com/search?q=196021444647+Kate+Spade+Wallet+for+Women+Madison+Medium+Compact+Bifold+Wallet%2C+Navy+multi%2C+Casual&tbm=shop,https://www.amazon.com/dp/B0CW3WSLYN?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York Large Insulated Stainless Steel Water Bottle, 33 Ounce Metal Water Bottle, Double Wall Travel Tumbler with Lid, Colorblock, Chill",90084.0,88374.0,38.95,53.0,38.95,$38.95 ,,-,0.0,B0CP8J1YJJ,0825466171282,825466171282,B09NMMMKSL,Kate Spade New York,yes,,GB825466171282,Y,https://www.google.com/search?q=825466171282+Kate+Spade+New+York+Large+Insulated+Stainless+Steel+Water+Bottle%2C+33+Ounce+Metal+Water+Bottle%2C+Double+Wall+Travel+Tumbler+with+Lid%2C+Colorblock%2C+Chill&tbm=shop,https://www.amazon.com/dp/B0CP8J1YJJ?psc=1,"https://www.google.com/shopping/product/12960705608507015755/offers?q=825466171282&prds=cid:12960705608507015755,cond:1",Bas Bleu,49.95,84.92,94.41,,N
"Kate Spade New York Notepad Folio Refill Set of 2, Letter Size Pads with 50 Lined Sheets Each, Cream",65914.0,63322.0,16.75,110.0,16.75,$16.75 ,,-,0.0,B07BFFC8ST,0825466956353,825466956353,,Kate Spade New York,yes,,GB825466956353,Y,https://www.google.com/search?q=825466956353+Kate+Spade+New+York+Notepad+Folio+Refill+Set+of+2%2C+Letter+Size+Pads+with+50+Lined+Sheets+Each%2C+Cream&tbm=shop,https://www.amazon.com/dp/B07BFFC8ST?psc=1,"https://www.google.com/shopping/product/2128324130763958646/offers?q=825466956353&prds=cid:2128324130763958646,cond:1",Barnes & Noble,24.0,40.8,45.36,,N
Kate Spade Staci Dual Zip Around Crossbody (Sapphire),85273.0,104032.0,,1.0,149.0,$179.00 ,$179.00 ,A316X216AI9M56,1.0,B0CKNTYHFF,0196021372551,196021372551,B09TDLR6PY,Kate Spade New York,yes,,GB196021372551,N,https://www.google.com/search?q=196021372551+Kate+Spade+Staci+Dual+Zip+Around+Crossbody+%28Sapphire%29&tbm=shop,https://www.amazon.com/dp/B0CKNTYHFF?psc=1,Not Found,Not Found,,,,,N
Kate Spade Staci Dual Zip Around Crossbody (Green bean),85324.0,105092.0,,,158.99,$176.00 ,$169.89 ,A1WTOJSJJF8L89,2.0,B0C88MPPW5,0196021277443,196021277443,B09TDLR6PY,Kate Spade New York,no,,GB196021277443,Y,https://www.google.com/search?q=196021277443+Kate+Spade+Staci+Dual+Zip+Around+Crossbody+%28Green+bean%29&tbm=shop,https://www.amazon.com/dp/B0C88MPPW5?psc=1,"https://www.google.com/shopping/product/5756822822684469876/offers?q=196021277443&prds=cid:5756822822684469876,cond:1",Not Found,,,,,N
"Kate Spade New York Cute Luggage Tag for Women, Durable Vegan Leather Suitcase Tag, Unique Luggage Identifier, Modern Leopard",81289.0,99991.0,16.95,83.0,16.95,$16.95 ,,-,0.0,B0CCSV477V,0825466168107,825466168107,B08XN427MW,Kate Spade New York,yes,,GB825466168107,Y,https://www.google.com/search?q=825466168107+Kate+Spade+New+York+Cute+Luggage+Tag+for+Women%2C+Durable+Vegan+Leather+Suitcase+Tag%2C+Unique+Luggage+Identifier%2C+Modern+Leopard&tbm=shop,https://www.amazon.com/dp/B0CCSV477V?psc=1,"https://www.google.com/shopping/product/5538331912761512117/offers?q=825466168107&prds=cid:5538331912761512117,cond:1",Not Found,,,,,N
"Kate Spade New York Vegan Leather Luggage Tag for Women, Green Durable Suitcase ID Tag, Bird Party",84720.0,103979.0,,,38.0,$41.91 ,,-,0.0,B0831TCDBD,0825466999510,825466999510,B08XN427MW,Kate Spade New York,yes,,GB825466999510,N,https://www.google.com/search?q=825466999510+Kate+Spade+New+York+Vegan+Leather+Luggage+Tag+for+Women%2C+Green+Durable+Suitcase+ID+Tag%2C+Bird+Party&tbm=shop,https://www.amazon.com/dp/B0831TCDBD?psc=1,Not Found,Not Found,,,,,N
Kate Spade New York Stick Pocket for Smartphones - Pink Black,66312.0,54689.0,9.99,37.0,5.49,$44.99 ,$9.99 ,AC6B0RC7AWIQ7,2.0,B07N8HG429,0191058055019,191058055019,,Kate Spade New York,no,,GB191058055019,Y,https://www.google.com/search?q=191058055019+Kate+Spade+New+York+Stick+Pocket+for+Smartphones+-+Pink+Black&tbm=shop,https://www.amazon.com/dp/B07N8HG429?psc=1,"https://www.google.com/shopping/product/14272410528822690273/offers?q=191058055019&prds=cid:14272410528822690273,cond:1",Not Found,,,,,N
"Kate Spade Wallet for Women Madison Large Slim Bifold Wallet, Black001",83886.0,69233.0,59.8,4.0,58.94,$105.00 ,$60.39 ,A6SA3YQONVT1,4.0,B0CG2Q7QKQ,0196021323409,196021323409,B0CFWRCBT6,Kate Spade New York,yes,,GB196021323409,Y,https://www.google.com/search?q=196021323409+Kate+Spade+Wallet+for+Women+Madison+Large+Slim+Bifold+Wallet%2C+Black001&tbm=shop,https://www.amazon.com/dp/B0CG2Q7QKQ?psc=1,"https://www.google.com/shopping/product/16166770410943700565/offers?q=196021323409&prds=cid:16166770410943700565,cond:1",Not Found,,,,,N
"kate spade crossbody purse for women Madison flap convertible crossbody, Meringue",86368.0,86368.0,118.69,7.0,118.64,$119.00 ,,-,0.0,B0CW7NDF9P,0196021438752,196021438752,B0CKXNX78L,kate spade new york,yes,,GB196021438752,N,https://www.google.com/search?q=196021438752+kate+spade+crossbody+purse+for+women+Madison+flap+convertible+crossbody%2C+Meringue&tbm=shop,https://www.amazon.com/dp/B0CW7NDF9P?psc=1,Not Found,Not Found,,,,,N
"Kate Spade New York crossbody bag for women Leila top zip purse handbag for women, Warm ginger, Medium",80872.0,95808.0,99.3,3.0,99.04,$173.63 ,$99.01 ,A3SS984SJJO4J5,2.0,B0CH7S5SHK,0196021275494,196021275494,B097CMWT7Z,Kate Spade New York,yes,,GB196021275494,Y,https://www.google.com/search?q=196021275494+Kate+Spade+New+York+crossbody+bag+for+women+Leila+top+zip+purse+handbag+for+women%2C+Warm+ginger%2C+Medium&tbm=shop,https://www.amazon.com/dp/B0CH7S5SHK?psc=1,"https://www.google.com/shopping/product/1264810619164721245/offers?q=196021275494&prds=cid:1264810619164721245,cond:1",Not Found,,,,,N
"Kate Spade New York crossbody bag for women Leila top zip purse handbag for women, Black001, Medium",78940.0,95148.0,111.63,3.0,111.43,$216.00 ,$123.83 ,A3Q8XH0WHEBH8F,2.0,B0CGW8ZYTR,0196021275487,196021275487,B097CMWT7Z,kate spade new york,yes,,GB196021275487,N,https://www.google.com/search?q=196021275487+Kate+Spade+New+York+crossbody+bag+for+women+Leila+top+zip+purse+handbag+for+women%2C+Black001%2C+Medium&tbm=shop,https://www.amazon.com/dp/B0CGW8ZYTR?psc=1,Not Found,Not Found,,,,,N
"KATE SPADE NEW YORK in The Loop Cloth Napkins 4-Pack Set, 100% Cotton, Machine Washable, Cream/Navy Blue, 20""x20""",165992.0,142903.0,25.92,138.0,25.92,$55.00 ,,-,0.0,B0CK2MWWLJ,0028332817653,028332817653,B0CK52FM13,Kate Spade New York,yes,,GB028332817653,N,https://www.google.com/search?q=028332817653+KATE+SPADE+NEW+YORK+in+The+Loop+Cloth+Napkins+4-Pack+Set%2C+100%25+Cotton%2C+Machine+Washable%2C+Cream%2FNavy+Blue%2C+20%22x20%22&tbm=shop,https://www.amazon.com/dp/B0CK2MWWLJ?psc=1,Not Found,Not Found,,,,,N
